AFFGEOID,count
1500000US390610094001,40.666666666666664
1500000US390610080001,34.0
1500000US390610092003,26.666666666666668
1500000US390610110002,26.333333333333332
1500000US390610007002,25.666666666666668
1500000US390610095003,22.0
1500000US390610007003,21.333333333333332
1500000US390610082012,21.0
1500000US390610270001,19.666666666666668
1500000US390610061002,19.0
1500000US390610097001,18.666666666666668
1500000US390610101002,18.0
1500000US390610098001,17.666666666666668
1500000US390610017001,17.666666666666668
1500000US390610267001,17.666666666666668
1500000US390610019001,16.333333333333332
1500000US390610095002,16.333333333333332
1500000US390610097004,16.333333333333332
1500000US390610270002,16.0
1500000US390610066001,16.0
1500000US390610025001,15.666666666666666
1500000US390610061001,15.666666666666666
1500000US390610010002,15.333333333333334
1500000US390610101003,15.0
1500000US390610009002,14.666666666666666
1500000US390610033002,14.666666666666666
1500000US390610102011,14.666666666666666
1500000US390610010001,14.666666666666666
1500000US390610077002,14.333333333333334
1500000US390610028001,13.666666666666666
1500000US390610093003,13.666666666666666
1500000US390610272002,13.666666666666666
1500000US390610109002,13.666666666666666
1500000US390610093002,13.666666666666666
1500000US390610026001,13.333333333333334
1500000US390610099022,13.333333333333334
1500000US390610267002,13.333333333333334
1500000US390610077001,13.0
1500000US390610100031,13.0
1500000US390610086013,12.666666666666666
1500000US390610025002,12.666666666666666
1500000US390610028002,12.333333333333334
1500000US390610023001,12.333333333333334
1500000US390610102013,12.333333333333334
1500000US390610100024,11.666666666666666
1500000US390610083003,11.333333333333334
1500000US390610068003,11.333333333333334
1500000US390610016001,11.333333333333334
1500000US390610270003,11.333333333333334
1500000US390610066002,11.333333333333334
1500000US390610026002,11.333333333333334
1500000US390610082021,11.0
1500000US390610100041,11.0
1500000US390610083001,11.0
1500000US390610073002,10.666666666666666
1500000US390610265002,10.666666666666666
1500000US390610095001,10.666666666666666
1500000US390610100021,10.333333333333334
1500000US390610086012,10.333333333333334
1500000US390610088002,10.0
1500000US390610097003,9.666666666666666
1500000US390610100042,9.666666666666666
1500000US390610100022,9.666666666666666
1500000US390610039003,9.666666666666666
1500000US390610110001,9.666666666666666
1500000US390610102021,9.333333333333334
1500000US390610037002,9.333333333333334
1500000US390610272001,9.333333333333334
1500000US390610097005,9.333333333333334
1500000US390610064003,9.333333333333334
1500000US390610269002,9.0
1500000US390610263002,9.0
1500000US390610085021,9.0
1500000US390610103002,8.666666666666666
1500000US390610060001,8.333333333333334
1500000US390610047021,8.333333333333334
1500000US390610272003,8.333333333333334
1500000US390610088001,8.333333333333334
1500000US390610016002,8.333333333333334
1500000US390610100051,8.333333333333334
1500000US390610092002,8.0
1500000US390610039001,8.0
1500000US390610033001,8.0
1500000US390610099012,8.0
1500000US390610208114,8.0
1500000US390610038001,7.666666666666667
1500000US390610100023,7.666666666666667
1500000US390610074002,7.666666666666667
1500000US390610096003,7.666666666666667
1500000US390610065001,7.666666666666667
1500000US390610069002,7.666666666666667
1500000US390610068002,7.333333333333333
1500000US390610037001,7.333333333333333
1500000US390610009001,7.333333333333333
1500000US390610271002,7.333333333333333
1500000US390610070002,7.333333333333333
1500000US390610022001,7.0
1500000US390610107001,7.0
1500000US390610100025,7.0
1500000US390610101001,7.0
1500000US390610269003,7.0
1500000US390610107002,6.666666666666667
1500000US390610270004,6.666666666666667
1500000US390610078002,6.666666666666667
1500000US390610263001,6.666666666666667
1500000US390610099021,6.666666666666667
1500000US390610271001,6.666666666666667
1500000US390610030003,6.666666666666667
1500000US390610046022,6.333333333333333
1500000US390610036002,6.333333333333333
1500000US390610022003,6.333333333333333
1500000US390610099011,6.333333333333333
1500000US390610064001,6.0
1500000US390610011001,6.0
1500000US390610269001,6.0
1500000US390610030001,6.0
1500000US390610055004,5.666666666666667
1500000US390610070001,5.666666666666667
1500000US390610083002,5.333333333333333
1500000US390610097002,5.333333333333333
1500000US390610264001,5.333333333333333
1500000US390610046021,5.0
1500000US390610064002,5.0
1500000US390610038002,5.0
1500000US390610109001,5.0
1500000US390610055001,5.0
1500000US390610102015,4.666666666666667
1500000US390610093004,4.666666666666667
1500000US390610103001,4.666666666666667
1500000US390610073001,4.333333333333333
1500000US390610002001,4.333333333333333
1500000US390610068001,4.333333333333333
1500000US390610085011,4.333333333333333
1500000US390610041001,4.333333333333333
1500000US390610032001,4.333333333333333
1500000US390610105002,4.333333333333333
1500000US390610056004,4.333333333333333
1500000US390610018001,4.333333333333333
1500000US390610271004,4.0
1500000US390610038003,4.0
1500000US390610057024,4.0
1500000US390610022002,4.0
1500000US390610209024,4.0
1500000US390610079002,4.0
1500000US390610265001,3.6666666666666665
1500000US390610036001,3.6666666666666665
1500000US390610063002,3.6666666666666665
1500000US390610040002,3.6666666666666665
1500000US390610041002,3.6666666666666665
1500000US390610102023,3.6666666666666665
1500000US390610069003,3.6666666666666665
1500000US390610007001,3.6666666666666665
1500000US390610072001,3.6666666666666665
1500000US390610074001,3.6666666666666665
1500000US390610069001,3.6666666666666665
1500000US390610060002,3.6666666666666665
1500000US390610063001,3.3333333333333335
1500000US390610057023,3.3333333333333335
1500000US390610027001,3.3333333333333335
1500000US390610075002,3.3333333333333335
1500000US390610059001,3.3333333333333335
1500000US390610082022,3.3333333333333335
1500000US390610085012,3.3333333333333335
1500000US390610264003,3.3333333333333335
1500000US390610078003,3.3333333333333335
1500000US390610056001,3.3333333333333335
1500000US390610063003,3.3333333333333335
1500000US390610232012,3.3333333333333335
1500000US390610071001,3.3333333333333335
1500000US390610018002,3.3333333333333335
1500000US390610060004,3.3333333333333335
1500000US390610055002,3.3333333333333335
1500000US390610052003,3.0
1500000US390610060005,3.0
1500000US390610096002,3.0
1500000US390610065004,3.0
1500000US390610082013,3.0
1500000US390610080002,3.0
1500000US390610086011,3.0
1500000US390610269004,2.6666666666666665
1500000US390610054001,2.6666666666666665
1500000US390610100032,2.6666666666666665
1500000US390610266002,2.6666666666666665
1500000US390610100033,2.6666666666666665
1500000US390610058001,2.6666666666666665
1500000US390610084001,2.6666666666666665
1500000US390610029002,2.6666666666666665
1500000US390610093001,2.3333333333333335
1500000US390610264002,2.3333333333333335
1500000US390610042001,2.3333333333333335
1500000US390610063004,2.3333333333333335
1500000US390610104001,2.3333333333333335
1500000US390610271003,2.3333333333333335
1500000US390610074003,2.3333333333333335
1500000US390610029003,2.3333333333333335
1500000US390610020002,2.3333333333333335
1500000US390610081002,2.3333333333333335
1500000US390610071002,2.0
1500000US390610078001,2.0
1500000US390610039002,2.0
1500000US390610102014,2.0
1500000US390610111002,2.0
1500000US390610029001,2.0
1500000US390610096004,2.0
1500000US390610053013,2.0
1500000US390610019002,1.6666666666666667
1500000US390610242001,1.6666666666666667
1500000US390610063005,1.6666666666666667
1500000US390610065003,1.6666666666666667
1500000US390610048002,1.6666666666666667
1500000US390610057013,1.6666666666666667
1500000US390610046041,1.6666666666666667
1500000US390610020001,1.6666666666666667
1500000US390610081001,1.6666666666666667
1500000US390610209022,1.6666666666666667
1500000US390610086014,1.6666666666666667
1500000US390610092001,1.3333333333333333
1500000US390610057012,1.3333333333333333
1500000US390610058002,1.3333333333333333
1500000US390610056003,1.3333333333333333
1500000US390610209013,1.3333333333333333
1500000US390610042002,1.3333333333333333
1500000US390610057011,1.3333333333333333
1500000US390610268001,1.3333333333333333
1500000US390610030002,1.3333333333333333
1500000US390610254022,1.3333333333333333
1500000US390610060003,1.3333333333333333
1500000US390610046031,1.3333333333333333
1500000US390610049005,1.3333333333333333
1500000US390610102012,1.3333333333333333
1500000US390610274003,1.0
1500000US390610046051,1.0
1500000US390610222002,1.0
1500000US390610058004,1.0
1500000US390610096001,1.0
1500000US390610102022,1.0
1500000US390610053012,1.0
1500000US390610049001,1.0
1500000US390610266003,1.0
1500000US390610065005,1.0
1500000US390610104002,1.0
1500000US390610050002,0.6666666666666666
1500000US390610049002,0.6666666666666666
1500000US390610252005,0.6666666666666666
1500000US390610079001,0.6666666666666666
1500000US390610209023,0.6666666666666666
1500000US390610234002,0.6666666666666666
1500000US390610064004,0.6666666666666666
1500000US390610075001,0.6666666666666666
1500000US390610100043,0.6666666666666666
1500000US390610053021,0.6666666666666666
1500000US390610046023,0.6666666666666666
1500000US390610047011,0.6666666666666666
1500000US390610071003,0.6666666666666666
1500000US390610072002,0.6666666666666666
1500000US390610055003,0.6666666666666666
1500000US390610105001,0.6666666666666666
1500000US390610070003,0.6666666666666666
1500000US390610050004,0.3333333333333333
1500000US390610056002,0.3333333333333333
1500000US390610056005,0.3333333333333333
1500000US390610049004,0.3333333333333333
1500000US390610057021,0.3333333333333333
1500000US390610057022,0.3333333333333333
1500000US390610244002,0.3333333333333333
1500000US390610046043,0.3333333333333333
1500000US390610258002,0.3333333333333333
1500000US390610050005,0.3333333333333333
1500000US390610046052,0.3333333333333333
1500000US390610047012,0.3333333333333333
1500000US390610052002,0.3333333333333333
1500000US390610053011,0.3333333333333333
1500000US390610218011,0.3333333333333333
1500000US390610252004,0.3333333333333333
1500000US390610218021,0.3333333333333333
1500000US390610050003,0.3333333333333333
1500000US390610214014,0.3333333333333333
1500000US390610209021,0.3333333333333333
1500000US390610052001,0.3333333333333333
1500000US390610051002,0.3333333333333333
