AFFGEOID,count
1500000US360810560001,26.666666666666668
1500000US360810334021,18.666666666666668
1500000US360850007004,10.666666666666666
1500000US360810122001,8.333333333333334
1500000US360810112002,7.333333333333333
1500000US360811227022,7.0
1500000US360810007004,7.0
1500000US360810216001,6.333333333333333
1500000US360810581001,6.0
1500000US360471164001,6.0
1500000US360610031001,5.666666666666667
1500000US360470015001,5.666666666666667
1500000US360610189006,5.333333333333333
1500000US360050424001,5.0
1500000US360810871002,5.0
1500000US360470331003,4.666666666666667
1500000US360810258002,4.333333333333333
1500000US360810125001,4.0
1500000US360610038005,4.0
1500000US360050221013,4.0
1500000US360470363001,4.0
1500000US360810460003,3.6666666666666665
1500000US360050296002,3.6666666666666665
1500000US360050425003,3.6666666666666665
1500000US360470037001,3.6666666666666665
1500000US360810351001,3.6666666666666665
1500000US360470896002,3.6666666666666665
1500000US360810465002,3.3333333333333335
1500000US360470348001,3.3333333333333335
1500000US360610271003,3.3333333333333335
1500000US360471104002,3.3333333333333335
1500000US360050039003,3.3333333333333335
1500000US360050046001,3.0
1500000US360810713052,3.0
1500000US360470101003,3.0
1500000US360470018001,3.0
1500000US360810641021,3.0
1500000US360050435001,3.0
1500000US360050165001,3.0
1500000US360470309002,3.0
1500000US360470898001,2.6666666666666665
1500000US360850133022,2.6666666666666665
1500000US360471160001,2.6666666666666665
1500000US360050334001,2.6666666666666665
1500000US360810254006,2.6666666666666665
1500000US360810158012,2.6666666666666665
1500000US360610299002,2.3333333333333335
1500000US360610196002,2.3333333333333335
1500000US360470213001,2.3333333333333335
1500000US360811010014,2.3333333333333335
1500000US360471198001,2.3333333333333335
1500000US360470282002,2.3333333333333335
1500000US360810371001,2.3333333333333335
1500000US360470794001,2.3333333333333335
1500000US360050093002,2.3333333333333335
1500000US360470070001,2.3333333333333335
1500000US360470740001,2.3333333333333335
1500000US360610243021,2.3333333333333335
1500000US360050179013,2.0
1500000US360610219004,2.0
1500000US360470063001,2.0
1500000US360050147021,2.0
1500000US360471194001,2.0
1500000US360470824003,2.0
1500000US360050442001,2.0
1500000US360810236002,2.0
1500000US360610255004,2.0
1500000US360610259001,2.0
1500000US360470263001,2.0
1500000US360050076002,2.0
1500000US360850303012,2.0
1500000US360050399015,2.0
1500000US360470177001,2.0
1500000US360470692001,2.0
1500000US360610184001,2.0
1500000US360810196002,2.0
1500000US360471144003,2.0
1500000US360050052001,2.0
1500000US360470119001,2.0
1500000US360810287002,2.0
1500000US360811579021,2.0
1500000US360610293004,2.0
1500000US360050076005,1.6666666666666667
1500000US360470401002,1.6666666666666667
1500000US360810938003,1.6666666666666667
1500000US360470880002,1.6666666666666667
1500000US360050181011,1.6666666666666667
1500000US360470892004,1.6666666666666667
1500000US360050028001,1.6666666666666667
1500000US360810443023,1.6666666666666667
1500000US360810058002,1.6666666666666667
1500000US360810779043,1.6666666666666667
1500000US360610279002,1.6666666666666667
1500000US360471152001,1.6666666666666667
1500000US360811167001,1.6666666666666667
1500000US360471118001,1.6666666666666667
1500000US360050019003,1.6666666666666667
1500000US360850029003,1.6666666666666667
1500000US360470702021,1.6666666666666667
1500000US360850075001,1.6666666666666667
1500000US360850207001,1.6666666666666667
1500000US360050089002,1.6666666666666667
1500000US360810320003,1.6666666666666667
1500000US360610196003,1.6666666666666667
1500000US360810007001,1.6666666666666667
1500000US360050063002,1.6666666666666667
1500000US360471186001,1.6666666666666667
1500000US360470908001,1.6666666666666667
1500000US360470273003,1.6666666666666667
1500000US360470892003,1.6666666666666667
1500000US360810444001,1.6666666666666667
1500000US360471158002,1.6666666666666667
1500000US360810992002,1.6666666666666667
1500000US360810273004,1.6666666666666667
1500000US360610225004,1.6666666666666667
1500000US360050359001,1.6666666666666667
1500000US360610029003,1.6666666666666667
1500000US360810100001,1.6666666666666667
1500000US360470884001,1.6666666666666667
1500000US360610219001,1.6666666666666667
1500000US360810437011,1.6666666666666667
1500000US360610166005,1.6666666666666667
1500000US360810680004,1.6666666666666667
1500000US360050233021,1.6666666666666667
1500000US360470830002,1.6666666666666667
1500000US360470257002,1.6666666666666667
1500000US360471116002,1.6666666666666667
1500000US360810334012,1.6666666666666667
1500000US360610198001,1.6666666666666667
1500000US360470670002,1.6666666666666667
